股票代码,股票名称,交易所,板块,上市时间,最新价
836547,无锡晶海,北京交易所,北交所,20231212,27.4
000899,赣能股份,深圳交易所,主板,19971126,9.29
920099,瑞华技术,北京交易所,北交所,20240925,32.75
002590,万安科技,深圳交易所,主板,20110610,15.94
300636,同和药业,深圳交易所,创业板,20170331,7.53
603375,盛景微,上海交易所,主板,20240124,35.0
002048,宁波华翔,深圳交易所,主板,20050603,15.51
688039,当虹科技,上海交易所,科创板,20191211,31.91
002577,雷柏科技,深圳交易所,主板,20110428,20.39
300637,扬帆新材,深圳交易所,创业板,20170412,10.64
002247,聚力文化,深圳交易所,主板,20080612,2.66
001300,三柏硕,深圳交易所,主板,20221019,14.19
002980,华盛昌,深圳交易所,主板,20200415,27.5
600996,贵广网络,上海交易所,主板,20161226,8.43
688610,埃科光电,上海交易所,科创板,20230719,35.96
300772,运达股份,深圳交易所,创业板,20190426,10.66
603999,读者传媒,上海交易所,主板,20151210,6.22
300782,卓胜微,深圳交易所,创业板,20190618,71.61
002123,梦网科技,深圳交易所,主板,20070328,15.14
603189,网达软件,上海交易所,主板,20160914,17.82
600337,美克家居,上海交易所,主板,20001127,2.23
000807,云铝股份,深圳交易所,主板,19980408,14.72
603838,*ST四通,上海交易所,主板,20150701,5.8
300706,阿石创,深圳交易所,创业板,20170926,21.42
301251,威尔高,深圳交易所,创业板,20230906,33.47
300095,华伍股份,深圳交易所,创业板,20100728,8.48
603879,永悦科技,上海交易所,主板,20170614,4.91
002399,海普瑞,深圳交易所,主板,20100506,11.61
600981,汇鸿集团,上海交易所,主板,20040630,2.68
000593,德龙汇能,深圳交易所,主板,19960312,5.81
603072,天和磁材,上海交易所,主板,20250103,50.54
600151,航天机电,上海交易所,主板,19980605,6.71
300006,莱美药业,深圳交易所,创业板,20091030,3.58
600171,上海贝岭,上海交易所,主板,19980924,33.57
002506,协鑫集成,深圳交易所,主板,20101118,2.24
688261,东微半导,上海交易所,科创板,20220210,39.44
002119,康强电子,深圳交易所,主板,20070302,15.24
300843,胜蓝股份,深圳交易所,创业板,20200702,27.36
688237,超卓航科,上海交易所,科创板,20220701,24.67
300299,富春股份,深圳交易所,创业板,20120319,6.28
300013,新宁物流,深圳交易所,创业板,20091030,4.04
688309,恒誉环保,上海交易所,科创板,20200714,17.07
300088,长信科技,深圳交易所,创业板,20100526,5.84
600721,百花医药,上海交易所,主板,19960626,7.64
002864,盘龙药业,深圳交易所,主板,20171116,28.78
301122,采纳股份,深圳交易所,创业板,20220126,20.69
300866,安克创新,深圳交易所,创业板,20200824,103.5
300034,钢研高纳,深圳交易所,创业板,20091225,15.75
688589,力合微,上海交易所,科创板,20200722,25.22
300031,宝通科技,深圳交易所,创业板,20091225,24.77
301236,软通动力,深圳交易所,创业板,20220315,53.2
002984,森麒麟,深圳交易所,主板,20200911,19.0
603297,永新光学,上海交易所,主板,20180910,85.1
872392,佳合科技,北京交易所,北交所,20221230,27.16
688239,航宇科技,上海交易所,科创板,20210705,40.3
603016,新宏泰,上海交易所,主板,20160701,31.7
300582,英飞特,深圳交易所,创业板,20161228,11.78
003002,壶化股份,深圳交易所,主板,20200922,26.74
600689,上海三毛,上海交易所,主板,19931108,12.24
300921,南凌科技,深圳交易所,创业板,20201222,26.75
603860,中公高科,上海交易所,主板,20170802,30.4
600557,康缘药业,上海交易所,主板,20020918,13.16
603690,至纯科技,上海交易所,主板,20170113,25.87
301446,福事特,深圳交易所,创业板,20230725,22.27
301043,绿岛风,深圳交易所,创业板,20210811,29.55
002663,普邦股份,深圳交易所,主板,20120316,1.82
300514,友讯达,深圳交易所,创业板,20170426,13.2
300323,华灿光电,深圳交易所,创业板,20120601,6.83
300616,尚品宅配,深圳交易所,创业板,20170307,12.75
300980,祥源新材,深圳交易所,创业板,20210421,25.05
301252,同星科技,深圳交易所,创业板,20230525,23.23
300951,博硕科技,深圳交易所,创业板,20210226,28.72
605277,新亚电子,上海交易所,主板,20210106,15.5
300151,昌红科技,深圳交易所,创业板,20101222,12.31
688092,爱科科技,上海交易所,科创板,20210319,21.43
603989,艾华集团,上海交易所,主板,20150515,15.05
301515,港通医疗,深圳交易所,创业板,20230725,19.62
603139,康惠制药,上海交易所,主板,20170421,20.09
300504,天邑股份,深圳交易所,创业板,20180330,14.62
301558,三态股份,深圳交易所,创业板,20230928,9.14
002038,双鹭药业,深圳交易所,主板,20040909,6.86
688323,瑞华泰,上海交易所,科创板,20210428,13.27
301600,慧翰股份,深圳交易所,创业板,20240911,100.27
300916,朗特智能,深圳交易所,创业板,20201202,27.48
002183,怡 亚 通,深圳交易所,主板,20071113,4.58
000534,万泽股份,深圳交易所,主板,19940110,14.2
300110,华仁药业,深圳交易所,创业板,20100825,3.21
300430,诚益通,深圳交易所,创业板,20150319,19.27
603499,翔港科技,上海交易所,主板,20171016,21.57
601231,环旭电子,上海交易所,主板,20120220,13.77
300018,中元股份,深圳交易所,创业板,20091030,7.35
603197,保隆科技,上海交易所,主板,20170519,39.05
300063,天龙集团,深圳交易所,创业板,20100326,8.27
603778,国晟科技,上海交易所,主板,20151231,3.22
300572,安车检测,深圳交易所,创业板,20161206,18.86
300549,优德精密,深圳交易所,创业板,20160930,17.95
600973,宝胜股份,上海交易所,主板,20040802,5.07
688601,力芯微,上海交易所,科创板,20210628,35.97
831627,力王股份,北京交易所,北交所,20230907,27.24
601929,吉视传媒,上海交易所,主板,20120223,1.85
002786,银宝山新,深圳交易所,主板,20151223,9.25
300440,运达科技,深圳交易所,创业板,20150423,8.79
002446,盛路通信,深圳交易所,主板,20100713,6.94
600613,神奇制药,上海交易所,主板,19920820,6.48
688268,华特气体,上海交易所,科创板,20191226,49.99
000547,航天发展,深圳交易所,主板,19931130,7.41
603982,泉峰汽车,上海交易所,主板,20190522,8.8
603880,南卫股份,上海交易所,主板,20170807,5.56
301234,五洲医疗,深圳交易所,创业板,20220705,28.73
002796,世嘉科技,深圳交易所,主板,20160510,11.13
002831,裕同科技,深圳交易所,主板,20161216,24.6
002741,光华科技,深圳交易所,主板,20150216,15.33
000516,国际医学,深圳交易所,主板,19930809,5.11
300507,苏奥传感,深圳交易所,创业板,20160429,7.9
830839,万通液压,北京交易所,北交所,20201109,31.64
300126,锐奇股份,深圳交易所,创业板,20101013,6.98
002097,山河智能,深圳交易所,主板,20061222,7.45
688011,新光光电,上海交易所,科创板,20190722,18.16
603722,阿科力,上海交易所,主板,20171025,38.19
002638,勤上股份,深圳交易所,主板,20111125,2.33
301505,苏州规划,深圳交易所,创业板,20230719,18.19
300564,筑博设计,深圳交易所,创业板,20191108,13.53
300037,新宙邦,深圳交易所,创业板,20100108,30.82
600724,宁波富达,上海交易所,主板,19960716,4.67
002101,广东鸿图,深圳交易所,主板,20061229,12.61
000099,中信海直,深圳交易所,主板,20000731,21.96
300371,汇中股份,深圳交易所,创业板,20140123,11.22
000862,银星能源,深圳交易所,主板,19980915,5.61
688629,华丰科技,上海交易所,科创板,20230627,51.43
002803,吉宏股份,深圳交易所,主板,20160712,13.56
002725,跃岭股份,深圳交易所,主板,20140129,12.16
301489,思泉新材,深圳交易所,创业板,20231024,74.96
873122,中纺标,北京交易所,北交所,20220927,44.53
688549,中巨芯-U,上海交易所,科创板,20230908,7.04
002802,洪汇新材,深圳交易所,主板,20160629,14.09
688334,西高院,上海交易所,科创板,20230619,16.91
600984,建设机械,上海交易所,主板,20040707,3.29
300355,蒙草生态,深圳交易所,创业板,20120927,4.23
002021,中捷资源,深圳交易所,主板,20040715,2.35
301293,三博脑科,深圳交易所,创业板,20230505,42.81
002791,坚朗五金,深圳交易所,主板,20160329,22.12
301180,万祥科技,深圳交易所,创业板,20211116,13.65
002139,拓邦股份,深圳交易所,主板,20070629,13.65
688786,悦安新材,上海交易所,科创板,20210826,26.83
300279,和晶科技,深圳交易所,创业板,20111229,6.59
300829,金丹科技,深圳交易所,创业板,20200422,19.3
603825,华扬联众,上海交易所,主板,20170802,13.66
001382,新亚电缆,深圳交易所,主板,20250321,22.64
301085,亚康股份,深圳交易所,创业板,20211018,57.11
002077,大港股份,深圳交易所,主板,20061116,13.69
002524,光正眼科,深圳交易所,主板,20101217,4.25
601865,福莱特,上海交易所,主板,20190215,14.64
688008,澜起科技,上海交易所,科创板,20190722,77.95
300097,ST智云,深圳交易所,创业板,20100728,4.73
301198,喜悦智行,深圳交易所,创业板,20211202,10.89
300165,ST天瑞,深圳交易所,创业板,20110125,3.32
688383,新益昌,上海交易所,科创板,20210428,56.93
603917,合力科技,上海交易所,主板,20171204,13.76
837006,晟楠科技,北京交易所,北交所,20230518,33.72
688253,英诺特,上海交易所,科创板,20220728,33.25
600871,石化油服,上海交易所,主板,19950411,1.9
300792,壹网壹创,深圳交易所,创业板,20190927,24.7
300230,永利股份,深圳交易所,创业板,20110615,4.75
300339,润和软件,深圳交易所,创业板,20120718,51.31
002828,贝肯能源,深圳交易所,主板,20161208,9.04
603789,*ST星农,上海交易所,主板,20150427,5.71
300751,迈为股份,深圳交易所,创业板,20181109,71.39
002783,凯龙股份,深圳交易所,主板,20151209,8.57
688418,震有科技,上海交易所,科创板,20200722,28.1
600200,*ST苏吴,上海交易所,主板,19990401,2.86
301326,捷邦科技,深圳交易所,创业板,20220921,64.83
301019,宁波色母,深圳交易所,创业板,20210628,16.7
688516,奥特维,上海交易所,科创板,20200521,33.41
002591,恒大高新,深圳交易所,主板,20110621,5.73
688017,绿的谐波,上海交易所,科创板,20200828,118.02
002292,奥飞娱乐,深圳交易所,主板,20090910,10.04
301197,工大科雅,深圳交易所,创业板,20220808,16.27
301328,维峰电子,深圳交易所,创业板,20220908,40.2
002421,达实智能,深圳交易所,主板,20100603,3.35
600758,辽宁能源,上海交易所,主板,19961029,3.83
300487,蓝晓科技,深圳交易所,创业板,20150702,45.96
688010,福光股份,上海交易所,科创板,20190722,31.13
300374,中铁装配,深圳交易所,创业板,20150319,15.81
300335,迪森股份,深圳交易所,创业板,20120710,5.27
002682,龙洲股份,深圳交易所,主板,20120612,5.27
000636,风华高科,深圳交易所,主板,19961129,13.42
605598,上海港湾,上海交易所,主板,20210917,21.09
300748,金力永磁,深圳交易所,创业板,20180921,20.14
301103,何氏眼科,深圳交易所,创业板,20220322,21.11
002339,积成电子,深圳交易所,主板,20100122,7.2
600272,开开实业,上海交易所,主板,20010228,13.93
300805,电声股份,深圳交易所,创业板,20191121,11.05
688079,美迪凯,上海交易所,科创板,20210302,9.13
601702,华峰铝业,上海交易所,主板,20200907,16.34
301125,腾亚精工,深圳交易所,创业板,20220608,13.46
688626,翔宇医疗,上海交易所,科创板,20210331,37.5
000690,宝新能源,深圳交易所,主板,19970128,4.33
600095,湘财股份,上海交易所,主板,19970708,8.18
300512,中亚股份,深圳交易所,创业板,20160526,8.18
430418,苏轴股份,北京交易所,北交所,20200727,31.76
688668,鼎通科技,上海交易所,科创板,20201221,51.5
301056,森赫股份,深圳交易所,创业板,20210907,9.15
000710,贝瑞基因,深圳交易所,主板,19970422,14.45
603036,如通股份,上海交易所,主板,20161209,15.9
000681,视觉中国,深圳交易所,主板,19970121,20.25
300752,隆利科技,深圳交易所,创业板,20181130,17.85
831152,昆工科技,北京交易所,北交所,20220901,19.31
688389,普门科技,上海交易所,科创板,20191105,13.04
688156,路德环境,上海交易所,科创板,20200922,14.49
688096,京源环保,上海交易所,科创板,20200409,14.98
873706,铁拓机械,北京交易所,北交所,20240308,20.3
688571,杭华股份,上海交易所,科创板,20201211,7.25
603703,盛洋科技,上海交易所,主板,20150423,10.64
300626,华瑞股份,深圳交易所,创业板,20170320,10.16
300685,艾德生物,深圳交易所,创业板,20170802,20.34
301077,星华新材,深圳交易所,创业板,20210930,20.35
300602,飞荣达,深圳交易所,创业板,20170126,18.9
301382,蜂助手,深圳交易所,创业板,20230517,37.32
300033,同花顺,深圳交易所,创业板,20091225,251.57
300846,首都在线,深圳交易所,创业板,20200701,18.42
300291,百纳千成,深圳交易所,创业板,20120209,4.85
300482,万孚生物,深圳交易所,创业板,20150630,21.38
600398,海澜之家,上海交易所,主板,20001228,7.29
300021,大禹节水,深圳交易所,创业板,20091030,4.86
301285,鸿日达,深圳交易所,创业板,20220928,28.2
002375,亚厦股份,深圳交易所,主板,20100323,3.89
300653,正海生物,深圳交易所,创业板,20170516,19.95
603267,鸿远电子,上海交易所,主板,20190515,46.72
300349,金卡智能,深圳交易所,创业板,20120817,11.68
002623,亚玛顿,深圳交易所,主板,20111013,14.61
000058,深 赛 格,深圳交易所,主板,19961226,8.28
301002,崧盛股份,深圳交易所,创业板,20210607,19.5
603859,能科科技,上海交易所,主板,20161021,29.28
300234,开尔新材,深圳交易所,创业板,20110622,4.88
002795,永和智控,深圳交易所,主板,20160428,4.88
688325,赛微微电,上海交易所,科创板,20220422,43.45
300481,濮阳惠成,深圳交易所,创业板,20150630,13.67
003026,中晶科技,深圳交易所,主板,20201218,31.25
301098,金埔园林,深圳交易所,创业板,20211112,8.79
300884,狄耐克,深圳交易所,创业板,20201112,12.22
300192,科德教育,深圳交易所,创业板,20110322,15.65
688277,天智航-U,上海交易所,科创板,20200707,13.22
688399,硕世生物,上海交易所,科创板,20191205,71.0
300395,菲利华,深圳交易所,创业板,20140910,44.59
300022,吉峰科技,深圳交易所,创业板,20091030,8.33
002429,兆驰股份,深圳交易所,主板,20100610,4.41
301568,思泰克,深圳交易所,创业板,20231128,34.32
300687,赛意信息,深圳交易所,创业板,20170803,27.5
688562,航天软件,上海交易所,科创板,20230524,17.19
838030,德众汽车,北京交易所,北交所,20201127,7.86
