股票代码,股票名称,交易所,板块,上市时间,最新价,东财行业,证监会行业,行业为空,上市年份,上市月份,上市日期,一级行业,二级行业
'301203,国泰环保,深圳交易所,创业板,20230404,30.97,公用事业-环保-环保,水利、环境和公共设施管理业-生态保护和环境治理业,False,2023,4,4,公用事业,环保
'603698,XD航天工,上海交易所,主板,20150128,17.75,休闲、生活及专业服务-专业服务-其他专业服务,制造业-专用设备制造业,False,2015,1,28,休闲、生活及专业服务,专业服务
'600103,青山纸业,上海交易所,主板,19970703,2.22,轻工制造-造纸印刷-造纸,制造业-造纸和纸制品业,False,1997,7,3,轻工制造,造纸印刷
'600648,外高桥,上海交易所,主板,19930504,11.13,商贸零售-贸易-贸易,批发和零售业-批发业,False,1993,5,4,商贸零售,贸易
'601868,中国能建,上海交易所,主板,20210928,2.23,建筑-基础建设-其他基础建设,建筑业-土木工程建筑业,False,2021,9,28,建筑,基础建设
'000514,渝 开 发,深圳交易所,主板,19930712,4.47,房地产-房地产开发-房地产开发,房地产业-房地产业,False,1993,7,12,房地产,房地产开发
'000060,中金岭南,深圳交易所,主板,19970123,4.47,有色金属-基本金属-铅锌,制造业-有色金属冶炼和压延加工业,False,1997,1,23,有色金属,基本金属
'600749,西藏旅游,上海交易所,主板,19961015,11.24,休闲、生活及专业服务-休闲服务-景区,水利、环境和公共设施管理业-公共设施管理业,False,1996,10,15,休闲、生活及专业服务,休闲服务
'603558,健盛集团,上海交易所,主板,20150127,9.05,纺织服装-服装家纺-服装,制造业-纺织服装、服饰业,False,2015,1,27,纺织服装,服装家纺
'603026,石大胜华,上海交易所,主板,20150529,33.94,基础化工-化学原料-聚氨酯,制造业-化学原料和化学制品制造业,False,2015,5,29,基础化工,化学原料
'688607,康众医疗,上海交易所,科创板,20210201,18.13,医药生物-医疗器械-医疗器械,制造业-专用设备制造业,False,2021,2,1,医药生物,医疗器械
'301069,凯盛新材,深圳交易所,创业板,20210927,15.88,基础化工-化学原料-其他化学原料,制造业-化学原料和化学制品制造业,False,2021,9,27,基础化工,化学原料
'300580,贝斯特,深圳交易所,创业板,20170111,24.99,交运设备-汽车-汽车零部件,制造业-汽车制造业,False,2017,1,11,交运设备,汽车
'002960,青鸟消防,深圳交易所,主板,20190809,11.4,机械设备-专用设备-楼宇设备,制造业-计算机、通信和其他电子设备制造业,False,2019,8,9,机械设备,专用设备
'002694,顾地科技,深圳交易所,主板,20120816,4.56,建材-其他建材-管材,制造业-橡胶和塑料制品业,False,2012,8,16,建材,其他建材
'002562,兄弟科技,深圳交易所,主板,20110310,4.56,基础化工-化学制品-其他化学制品,制造业-医药制造业,False,2011,3,10,基础化工,化学制品
'002164,宁波东力,深圳交易所,主板,20070823,9.18,机械设备-专用设备-矿山冶金机械,制造业-通用设备制造业,False,2007,8,23,机械设备,专用设备
'000877,天山股份,深圳交易所,主板,19990107,4.6,建材-水泥-水泥,制造业-非金属矿物制品业,False,1999,1,7,建材,水泥
'300859,西域旅游,深圳交易所,创业板,20200806,36.81,休闲、生活及专业服务-休闲服务-旅游服务,水利、环境和公共设施管理业-公共设施管理业,False,2020,8,6,休闲、生活及专业服务,休闲服务
'600875,东方电气,上海交易所,主板,19951010,16.12,电气设备-电源设备-综合电力设备商,制造业-通用设备制造业,False,1995,10,10,电气设备,电源设备
'603085,天成自控,上海交易所,主板,20150630,11.52,交运设备-汽车-汽车零部件,制造业-汽车制造业,False,2015,6,30,交运设备,汽车
'002386,天原股份,深圳交易所,主板,20100409,4.61,基础化工-化学原料-氯碱,制造业-化学原料和化学制品制造业,False,2010,4,9,基础化工,化学原料
'603536,惠发食品,上海交易所,主板,20170613,9.25,食品饮料-食品-食品综合,制造业-农副食品加工业,False,2017,6,13,食品饮料,食品
'600395,盘江股份,上海交易所,主板,20010531,4.64,化石能源-煤炭-煤炭开采洗选,采矿业-煤炭开采和洗选业,False,2001,5,31,化石能源,煤炭
'000776,广发证券,深圳交易所,主板,19970611,16.25,金融-非银行金融-证券,金融业-资本市场服务,False,1997,6,11,金融,非银行金融
'601318,中国平安,上海交易所,主板,20070301,53.52,金融-非银行金融-保险,金融业-保险业,False,2007,3,1,金融,非银行金融
'002543,万和电气,深圳交易所,主板,20110128,11.64,家电-小家电-小家电,制造业-电气机械和器材制造业,False,2011,1,28,家电,小家电
'300967,晓鸣股份,深圳交易所,创业板,20210413,18.67,农林牧渔-畜牧业-养殖,农、林、牧、渔业-畜牧业,False,2021,4,13,农林牧渔,畜牧业
'002805,丰元股份,深圳交易所,主板,20160707,11.71,基础化工-化学制品-其他化学制品,制造业-计算机、通信和其他电子设备制造业,False,2016,7,7,基础化工,化学制品
'600540,新赛股份,上海交易所,主板,20040107,4.69,农林牧渔-农业-种植业,农、林、牧、渔业-农业,False,2004,1,7,农林牧渔,农业
'001238,浙江正特,深圳交易所,主板,20220919,35.22,轻工制造-家具-家具制造,制造业-家具制造业,False,2022,9,19,轻工制造,家具
'002501,利源股份,深圳交易所,主板,20101117,2.35,有色金属-基本金属-铝,制造业-有色金属冶炼和压延加工业,False,2010,11,17,有色金属,基本金属
'600757,长江传媒,上海交易所,主板,19961003,9.41,文化传媒-平面媒体-平面媒体,文化、体育和娱乐业-新闻和出版业,False,1996,10,3,文化传媒,平面媒体
'300857,协创数据,深圳交易所,创业板,20200727,80.04,电子设备-消费电子设备-消费电子设备,制造业-计算机、通信和其他电子设备制造业,False,2020,7,27,电子设备,消费电子设备
'300999,金龙鱼,深圳交易所,创业板,20201015,30.61,农林牧渔-农业-农产品加工,制造业-农副食品加工业,False,2020,10,15,农林牧渔,农业
'600502,安徽建工,上海交易所,主板,20030415,4.71,建筑-建筑施工-专业工程,建筑业-土木工程建筑业,False,2003,4,15,建筑,建筑施工
'000876,新 希 望,深圳交易所,主板,19980311,9.43,农林牧渔-畜牧业-饲料,制造业-农副食品加工业,False,1998,3,11,农林牧渔,畜牧业
'000898,鞍钢股份,深圳交易所,主板,19971225,2.36,钢铁-钢铁-普钢,制造业-黑色金属冶炼和压延加工业,False,1997,12,25,钢铁,钢铁
'301296,新巨丰,深圳交易所,创业板,20220902,9.46,轻工制造-造纸印刷-包装印刷,制造业-造纸和纸制品业,False,2022,9,2,轻工制造,造纸印刷
'600328,中盐化工,上海交易所,主板,20001222,7.1,基础化工-化学原料-无机盐,制造业-化学原料和化学制品制造业,False,2000,12,22,基础化工,化学原料
'603655,朗博科技,上海交易所,主板,20171229,26.09,交运设备-汽车-汽车零部件,制造业-橡胶和塑料制品业,False,2017,12,29,交运设备,汽车
'600461,洪城环境,上海交易所,主板,20040601,9.53,公用事业-水务-水务,电力、热力、燃气及水生产和供应业-水的生产和供应业,False,2004,6,1,公用事业,水务
'002651,利君股份,深圳交易所,主板,20120106,11.92,机械设备-专用设备-矿山冶金机械,制造业-专用设备制造业,False,2012,1,6,机械设备,专用设备
'603980,吉华集团,上海交易所,主板,20170615,4.77,基础化工-化学制品-印染化学品,制造业-化学原料和化学制品制造业,False,2017,6,15,基础化工,化学制品
